ZIPCODE,NUM_RETURNS,MEAN_AGI
04666,530,49779.24528301887
04667,630,50757.142857142855
04668,720,48852.77777777778
04669,150,63880.0
04671,290,61672.41379310345
04674,230,65817.39130434782
04676,550,66494.54545454546
04677,140,85628.57142857143
04679,1030,83062.1359223301
04680,550,48867.27272727273
04681,550,67796.36363636363
04684,850,76047.05882352941
04685,180,62983.333333333336
04691,210,50004.76190476191
04693,260,75257.69230769231
04694,1060,56274.52830188679
04730,4180,56716.267942583734
04732,790,51415.18987341772
04733,120,48166.666666666664
04734,370,53770.27027027027
04735,250,48632.0
04736,4150,64639.27710843374
04739,420,58273.80952380953
04740,600,58996.666666666664
04742,1520,56600.0
04743,2020,65007.425742574254
04745,500,55572.0
04746,180,44016.666666666664
04747,550,50370.90909090909
04750,840,46404.76190476191
04756,1500,51060.666666666664
04757,1310,69239.69465648854
04758,630,83028.57142857143
04760,350,45988.57142857143
04761,250,64456.0
04762,240,53945.833333333336
04763,320,47128.125
04765,510,50600.0
04766,170,51300.0
04768,200,61920.0
04769,4300,57146.04651162791
04772,350,61560.0
04773,340,73832.35294117648
04774,250,49720.0
04776,340,46185.294117647056
04777,140,40928.57142857143
04779,200,65530.0
04780,300,49260.0
04781,260,65676.92307692308
04783,230,66439.13043478261
04785,950,51248.42105263158
04786,800,49695.0
04787,230,43965.217391304344
04841,3710,59137.46630727763
04843,2750,108197.81818181818
04847,790,77193.67088607595
04848,310,104996.7741935484
04849,2070,82668.59903381643
04853,220,62986.36363636364
04854,810,81040.74074074074
04856,2020,109251.9801980198
04858,800,65803.75
04859,400,95312.5
04860,860,84073.25581395348
04861,1480,63427.02702702703
04862,1990,74830.65326633166
04863,620,71535.48387096774
04864,2140,62171.02803738318
04901,11920,58769.37919463087
04910,1030,63759.22330097087
04911,890,49283.14606741573
04912,480,50689.583333333336
04915,4610,70143.60086767896
04917,1630,87723.9263803681
04918,210,111971.42857142857
04920,700,48848.57142857143
04921,780,54282.05128205128
04922,490,53995.91836734694
04923,200,48960.0
04924,1030,52993.203883495145
04927,1580,56882.91139240506
04928,1010,52280.19801980198
04929,430,46569.767441860466
04930,1960,47486.22448979592
04932,560,71107.14285714286
04936,140,73921.42857142857
04937,3100,57116.45161290323
04938,3910,65885.67774936062
04939,460,53045.65217391304
04941,870,55079.31034482759
04942,520,42082.692307692305
04943,810,51076.543209876545
04945,590,81237.28813559322
04947,970,97374.22680412371
04949,540,53162.96296296296
04950,2070,54505.31400966184
04951,510,56360.78431372549
04952,930,64241.93548387097
04953,1600,60543.125
04955,740,56505.40540540541
04956,370,51097.2972972973
04957,1970,59832.99492385787
04958,930,60419.354838709674
04961,450,52253.333333333336
04963,3730,78148.79356568365
04965,890,53005.61797752809
04966,730,51654.79452054795
04967,1840,61832.065217391304
04969,650,52658.46153846154
04970,870,84396.55172413793
04971,960,55426.041666666664
04973,730,83576.71232876713
04974,1420,52823.23943661972
04976,4570,63067.396061269144
04978,510,75194.11764705883
04979,520,51651.92307692308
04981,1140,63126.31578947369
04982,360,60061.11111111111
04983,800,53077.5
04984,260,47630.769230769234
04986,700,51342.857142857145
04987,470,53085.10638297872
04988,860,51731.395348837206
04989,2180,69310.09174311926
05001,3980,69461.05527638191
05032,1240,66175.80645161291
05033,1550,67367.09677419355
05034,190,63021.05263157895
05035,300,81866.66666666667
05036,490,74761.22448979592
05037,490,87677.55102040817
05038,680,65289.705882352944
05039,470,62078.72340425532
05040,290,67644.8275862069
05041,150,51573.333333333336
05042,310,57590.32258064516
05043,470,88000.0
05045,790,74069.62025316455
05046,630,63185.71428571428
05048,1370,86394.1605839416
05051,510,59162.74509803922
05052,180,57622.22222222222
05053,150,125706.66666666667
05055,1770,186453.67231638418
05056,180,68116.66666666667
05058,190,66778.94736842105
05060,2480,64759.67741935484
05061,720,79363.88888888889
05062,370,88281.08108108108
05065,620,77435.48387096774
05067,150,112646.66666666667
05068,1640,66118.90243902439
05069,330,55293.93939393939
05070,310,91893.54838709677
05071,170,166429.41176470587
05072,220,108168.18181818182
05075,660,99589.39393939394
05076,280,49135.71428571428
05077,580,78282.75862068965
05079,350,67448.57142857143
05081,430,50753.48837209302
05083,130,50623.07692307692
05084,110,57036.36363636364
05086,400,59085.0
05089,2210,69678.7330316742
05091,1770,146315.25423728814
05101,1940,52538.65979381443
05142,350,67425.71428571429
05143,2370,72020.67510548524
05146,310,88180.64516129032
05148,680,102211.76470588235
05149,1280,80323.4375
05150,490,51904.08163265306
05151,700,71115.71428571429
05152,230,110043.47826086957
05153,420,62276.19047619047
05154,430,80197.67441860466
05155,550,84085.45454545454
05156,4300,61040.46511627907
05158,1100,43630.0
05161,310,142890.32258064515
05201,7150,56688.25174825175
05250,1820,77515.38461538461
05251,770,183540.25974025973
05252,190,59473.68421052631
05253,300,87700.0
05255,2250,120804.44444444444
05257,1320,67278.0303030303
05260,170,78758.82352941176
05261,1190,57597.47899159664
05262,1220,86612.29508196721
05301,7480,65767.91443850267
05340,490,164297.95918367346
05341,220,81068.18181818182
05342,330,65090.90909090909
05343,430,73323.25581395348
05345,820,76669.51219512195
05346,2340,74979.91452991453
05350,370,63443.24324324324
05352,420,75083.33333333333
05353,540,71331.48148148147
05354,1110,67238.73873873874
05355,240,62441.666666666664
05356,760,72600.0
05358,190,62215.78947368421
05359,270,70237.03703703704
05360,230,77317.39130434782
05361,380,71584.21052631579
05362,160,91237.5
05363,1200,72443.33333333333
05401,13050,77717.24137931035
05403,11460,105405.23560209424
05404,4040,60696.53465346534
05408,5300,82140.18867924529
05440,1110,62426.126126126124
05441,330,64193.93939393939
05442,170,54905.882352941175
05443,3470,75345.53314121037
05444,1000,78834.0
05445,1990,209512.06030150753
05446,8930,93283.20268757
05448,600,79745.0
05450,2630,62895.437262357416
05452,11980,88879.88313856427
05454,2780,87623.38129496403
05455,680,78723.5294117647
05456,660,85403.0303030303
05457,810,66762.96296296296
05458,1190,93647.89915966387
05459,970,60330.927835051545
05461,2680,100175.37313432836
05462,1050,88382.85714285714
05463,260,78919.23076923077
05464,1550,73674.83870967742
05465,2970,107612.79461279462
05468,7290,76239.91769547325
05471,420,67621.42857142857
05472,980,85711.22448979592
05473,760,107343.42105263157
05474,570,100766.66666666667
05476,1390,51597.8417266187
05477,2470,101937.65182186235
05478,8020,71811.97007481297
05482,4350,186483.908045977
05483,770,71514.28571428571
05486,950,131215.7894736842
05487,780,68726.92307692308
05488,3970,71318.13602015113
05489,1670,105962.2754491018
05491,3210,75026.16822429906
05492,410,60768.29268292683
05494,970,101543.29896907216
05495,6350,118346.14173228346
05602,6400,84235.0
05641,8420,70341.44893111639
05647,530,58796.22641509434
05648,250,82220.0
05649,550,61814.545454545456
05650,550,74116.36363636363
05651,900,82478.88888888889
05652,470,51014.89361702128
05653,210,47700.0
05654,630,61158.730158730155
05655,1600,72602.5
05656,1690,54614.20118343195
05658,780,61043.58974358974
05660,1000,108200.0
05661,3220,73640.68322981366
05663,2450,67572.24489795919
05667,1240,71219.35483870968
05669,260,59526.92307692308
05672,2900,164397.24137931035
05673,1570,101669.42675159236
05674,940,99663.82978723405
05675,540,57862.96296296296
05676,2810,85742.70462633453
05677,1280,131292.1875
05679,1770,60425.42372881356
05680,1080,62249.07407407407
05681,180,58355.555555555555
05682,620,69024.19354838709
05701,10350,70517.39130434782
05730,210,95566.66666666667
05732,510,74801.96078431372
05733,3090,66832.36245954693
05734,670,72586.5671641791
05735,1500,65028.0
05736,270,77777.77777777778
05737,350,82860.0
05738,580,84263.79310344828
05739,620,63722.58064516129
05742,240,67862.5
05743,2080,58416.346153846156
05744,300,65330.0
05747,150,50580.0
05748,160,48037.5
05751,990,105486.8686868687
05753,4370,101781.2356979405
05757,500,62404.0
05758,400,63617.5
05759,1050,64819.04761904762
05760,600,67183.33333333333
05761,540,76450.0
05762,290,80820.68965517242
05763,1430,76453.84615384616
05764,1480,60256.75675675676
05765,890,62731.4606741573
05767,590,69511.86440677966
05769,610,73344.26229508196
05770,570,68957.8947368421
05772,300,65460.0
05773,1050,73430.47619047618
05774,660,73550.0
05775,300,63063.333333333336
05776,140,52042.857142857145
05777,1760,62306.818181818184
05778,380,55960.52631578947
05819,4210,62865.55819477435
05820,180,50350.0
05821,580,76800.0
05822,980,53373.4693877551
05824,590,56832.20338983051
05826,410,62034.14634146341
05827,250,120472.0
05828,1100,96594.54545454546
05829,1300,66326.92307692308
05830,810,54027.16049382716
05832,540,96114.81481481482
05836,540,57450.0
05837,170,50547.05882352941
05839,380,58468.42105263158
05841,210,104633.33333333333
05842,300,49753.333333333336
05843,1380,53911.59420289855
05845,630,54873.01587301587
05846,630,51220.63492063492
05847,420,50652.380952380954
05850,260,46784.61538461538
05851,2740,57577.00729927007
05853,260,63369.230769230766
05855,3530,60703.116147308785
05857,750,56853.333333333336
05858,150,44173.333333333336
05859,1030,50743.68932038835
05860,1320,54822.72727272727
05862,190,87489.47368421052
05866,360,48941.666666666664
05867,360,55808.333333333336
05868,190,53289.47368421053
05871,760,58432.89473684211
05872,410,51100.0
05873,410,65358.53658536585
05874,270,59262.96296296296
05875,300,54936.666666666664
05903,390,57700.0
05904,130,35161.53846153846
05905,340,59761.76470588235
05906,570,51001.754385964916
06001,9400,212301.914893617
06002,12510,88228.69704236611
06010,31470,68097.71210676835
06013,4990,135294.3887775551
06016,3290,83711.55015197568
06018,1330,65884.96240601504
06019,5090,137838.11394891946
06021,740,93640.54054054055
06023,730,104769.86301369863
06024,260,85934.61538461539
06026,2690,108613.75464684014
06027,740,104398.64864864865
06029,8520,109905.51643192489
06031,610,133544.26229508198
06032,9590,171419.29092805006
06033,14970,164189.71275885103
06035,3990,112511.0275689223
06037,10280,106016.34241245135
06039,1100,176190.9090909091
06040,18190,72009.62067069819
06042,12660,70190.12638230648
06043,2580,112330.23255813954
06051,14100,38684.82269503546
06052,4160,64930.769230769234
06053,16560,50924.75845410628
06057,3420,116580.70175438597
06058,810,106719.75308641975
06060,1230,162060.162601626
06062,9590,71814.0771637122
06063,1710,96773.68421052632
06065,380,90902.63157894737
06066,16020,74082.20973782771
06067,10620,101138.79472693033
06068,750,210093.33333333334
06069,1210,222789.2561983471
06070,7910,163319.08975979773
06071,4650,127053.76344086022
06073,2920,303898.9726027397
06074,13490,119895.77464788733
06076,6020,80375.41528239203
06078,5370,139116.9459962756
06081,730,74075.34246575342
06082,21090,74570.41251778093
06084,7400,131590.4054054054
06085,3640,133099.72527472526
06088,2630,71802.28136882129
06089,2140,150011.21495327103
06090,570,213138.59649122806
06092,1970,222792.38578680204
06093,1830,121423.49726775957
06095,16400,79203.90243902439
06096,7010,69433.23823109842
06098,5200,65822.69230769231
06103,1880,99538.29787234042
06105,8130,61977.244772447724
06106,15400,40342.07792207792
06107,9640,206715.2489626556
06108,12230,48307.27718724448
06109,14620,100821.40902872776
06110,6730,72622.43684992571
06111,16460,84244.10692588093
06112,9960,37830.52208835341
06114,11690,38672.96834901625
06117,7550,224961.85430463575
06118,14630,56970.95010252905
06119,7530,113241.96547144755
06120,4760,31485.714285714286
06226,7510,43605.32623169108
06231,2000,114100.5
06232,1710,104501.75438596492
06234,4010,80781.79551122195
06235,1120,72529.46428571429
06237,2850,100745.9649122807
06238,6340,99179.96845425868
06239,5380,63328.25278810409
06241,3400,70038.82352941176
06242,770,86061.03896103895
06243,130,65746.15384615384
06247,1240,80256.45161290323
06248,2870,120491.98606271777
06249,3680,88235.32608695653
06250,2440,94868.85245901639
06254,1030,88835.92233009709
06255,2190,71230.13698630137
06256,1170,61532.47863247863
06259,1890,112370.89947089947
06260,4590,65606.75381263616
06262,320,59759.375
06264,260,73065.38461538461
06266,300,59203.333333333336
06268,3160,108968.03797468354
06277,2140,83685.5140186916
06278,2260,80183.62831858407
06279,2780,85887.41007194245
06280,1640,71545.12195121951
06281,3520,112047.72727272728
06282,620,96154.83870967742
06320,12780,51276.99530516432
06330,1430,74753.14685314686
06331,2620,80583.96946564886
06333,3880,142648.45360824742
06334,1330,79512.03007518797
06335,3360,95665.77380952382
06339,4270,88350.11709601873
06340,14120,74682.29461756373
06351,8170,75648.47001223991
06353,170,55052.94117647059
06354,2730,62754.57875457875
06355,6980,124841.11747851003
06357,6030,106097.51243781095
06359,2670,99115.35580524345
06360,18340,56557.57906215922
06365,2460,87295.52845528456
06370,3710,83534.23180592991
06371,5220,184866.47509578543
06374,3880,64006.18556701031
06375,1990,87052.76381909547
06377,1360,72951.4705882353
06378,3000,173225.66666666666
06379,4780,89805.85774058578
06380,1580,42936.70886075949
06382,5230,66130.78393881454
06384,1450,80464.13793103448
06385,8790,100674.63026166098
06389,100,72660.0
06401,9870,58534.14387031408
06403,3290,90439.81762917934
06405,15720,124334.41475826972
06409,390,87851.28205128205
06410,13800,148981.4492753623
06412,2030,115329.06403940887
06413,7150,96853.00699300699
06415,8520,97215.49295774648
06416,8040,112190.04975124379
06417,2410,101490.45643153528
06418,6600,64452.42424242424
06419,3310,130260.7250755287
06420,2200,108890.90909090909
06422,3750,141936.0
06423,2610,117859.00383141762
06424,6650,104299.24812030075
06426,1930,224668.3937823834
06437,11250,168077.6888888889
06438,1400,127309.28571428571
06441,2860,112061.53846153847
06442,1430,110946.85314685314
06443,9150,237792.0218579235
06447,3140,131534.3949044586
06450,18350,60101.90735694823
06451,12530,57588.90662410216
06455,1650,120161.21212121213
06457,23190,78746.14057783528
06460,20530,107965.41646371165
06461,8090,107595.05562422745
06468,9620,126890.02079002079
06469,1680,84557.73809523809
06470,8190,172847.49694749695
06471,3900,95037.94871794872
06472,3450,99069.85507246378
06473,13200,114433.93939393939
06475,5910,181364.29780033842
06477,7260,148729.06336088156
06478,6970,116456.24103299857
06479,5260,93888.59315589354
06480,4960,99818.34677419355
06481,600,95808.33333333333
06482,5400,139535.0
06483,8750,82263.54285714286
06484,22390,101775.07815989282
06488,10220,134490.01956947162
06489,17300,106876.93641618497
06492,23400,95840.47008547008
06498,3680,105776.63043478261
06510,1740,104174.13793103448
06511,21900,73892.32876712328
06512,15700,66661.71974522293
06513,16690,46789.574595566206
06514,13590,66565.34216335541
06515,7340,73156.94822888283
06516,26690,59479.16822780068
06517,7610,105989.75032851512
06518,7810,98403.20102432779
06519,6420,41020.716510903425
06524,2730,142094.5054945055
06525,4340,232947.92626728112
06604,12140,44159.390444810546
06605,10680,53086.89138576779
06606,23040,49231.59722222222
06607,3760,35344.14893617021
06608,6100,32321.311475409835
06610,11210,44531.48974130241
06611,18360,135414.4880174292
06612,3560,240980.05617977527
06614,18390,83014.02936378466
06615,10080,70309.02777777778
06702,1080,26609.25925925926
06704,11930,41118.10561609388
06705,12970,45810.71703932151
06706,6530,44078.254211332314
06708,14790,54278.9722785666
06710,4270,43376.58079625293
06712,5060,97800.39525691699
06716,8460,88570.80378250591
06750,650,92836.92307692308
